,variant,count,cumcount
406,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'LacticAcid', 'CRP', 'Leucocytes', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'Leucocytes', 'CRP', 'CRP', 'Leucocytes', 'Admission NC', 'CRP', 'Leucocytes', 'CRP', 'Admission NC', 'Admission NC', 'CRP', 'CRP', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'CRP', 'Leucocytes', 'CRP', 'CRP', 'Admission NC', 'Release D')",1,939
409,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'LacticAcid', 'Leucocytes', 'CRP', 'IV Antibiotics', 'IV Liquid', 'Admission NC', 'Leucocytes', 'Leucocytes', 'CRP', 'Leucocytes', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'CRP', 'Leucocytes', 'Leucocytes', 'CRP', 'Release A')",1,940
421,"('Leucocytes', 'ER Registration', 'ER Triage', 'ER Sepsis Triage', 'CRP', 'LacticAcid', 'Leucocytes', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'CRP', 'Leucocytes', 'Release A')",1,941
410,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'IV Liquid', 'LacticAcid', 'Leucocytes', 'CRP', 'IV Antibiotics', 'Admission IC', 'CRP', 'Leucocytes', 'LacticAcid', 'Leucocytes', 'LacticAcid', 'CRP', 'CRP', 'Leucocytes', 'LacticAcid', 'LacticAcid', 'CRP', 'Leucocytes', 'Admission NC', 'Leucocytes', 'CRP', 'CRP', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'Leucocytes', 'Leucocytes', 'CRP', 'CRP', 'Leucocytes', 'Release A')",1,942
413,"('ER Registration', 'ER Sepsis Triage', 'ER Triage', 'IV Liquid', 'LacticAcid', 'CRP', 'Leucocytes', 'IV Antibiotics', 'Admission NC', 'CRP', 'LacticAcid', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'Leucocytes', 'Leucocytes', 'CRP', 'Release B')",1,943
414,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'LacticAcid', 'Leucocytes', 'CRP', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'LacticAcid', 'CRP', 'Leucocytes', 'Admission NC', 'CRP', 'LacticAcid', 'Leucocytes', 'Leucocytes', 'CRP', 'CRP', 'Release A', 'Return ER')",1,944
415,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'Leucocytes', 'CRP', 'LacticAcid', 'IV Antibiotics', 'IV Liquid', 'Admission NC', 'CRP', 'Leucocytes', 'Release A')",1,945
416,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'CRP', 'LacticAcid', 'Leucocytes', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'Leucocytes', 'CRP', 'Leucocytes', 'Leucocytes', 'Release A', 'Return ER')",1,946
417,"('ER Registration', 'Leucocytes', 'CRP', 'LacticAcid', 'ER Triage', 'ER Sepsis Triage', 'IV Antibiotics', 'Admission NC', 'Admission NC', 'Leucocytes', 'CRP', 'Admission NC', 'Admission IC', 'LacticAcid', 'CRP', 'Leucocytes', 'LacticAcid', 'CRP', 'Leucocytes', 'Leucocytes', 'LacticAcid', 'CRP', 'Admission NC', 'Leucocytes', 'CRP', 'CRP', 'Leucocytes', 'CRP', 'Release A')",1,947
418,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'Leucocytes', 'CRP', 'LacticAcid', 'IV Antibiotics', 'Admission NC', 'Leucocytes', 'CRP', 'IV Liquid', 'Release A', 'Return ER')",1,948
419,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'Leucocytes', 'CRP', 'Admission NC', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'CRP', 'Leucocytes', 'CRP', 'Leucocytes', 'Leucocytes', 'CRP', 'CRP', 'Leucocytes', 'Release D')",1,949
420,"('Leucocytes', 'CRP', 'ER Registration', 'ER Triage', 'ER Sepsis Triage', 'IV Liquid', 'LacticAcid', 'IV Antibiotics', 'Admission NC', 'Admission NC', 'CRP', 'Leucocytes', 'CRP', 'CRP', 'Release A')",1,950
345,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'IV Liquid', 'Leucocytes', 'CRP', 'LacticAcid', 'IV Antibiotics', 'Admission NC', 'Admission NC', 'Release A', 'Return ER')",1,951
343,"('ER Sepsis Triage', 'ER Registration', 'ER Triage', 'IV Liquid', 'IV Antibiotics', 'CRP', 'Leucocytes', 'LacticAcid', 'Admission NC', 'CRP', 'Leucocytes', 'Admission NC', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'Release A')",1,952
237,"('Leucocytes', 'CRP', 'ER Registration', 'ER Triage', 'ER Sepsis Triage', 'IV Liquid', 'LacticAcid', 'Leucocytes', 'CRP', 'IV Antibiotics', 'Admission NC', 'Leucocytes', 'CRP', 'Admission NC', 'CRP', 'Leucocytes', 'Leucocytes', 'Leucocytes', 'CRP', 'Leucocytes', 'Leucocytes', 'Leucocytes', 'Leucocytes', 'Leucocytes', 'CRP', 'Leucocytes', 'Leucocytes', 'Leucocytes', 'Leucocytes', 'Leucocytes', 'Leucocytes', 'CRP', 'CRP', 'Leucocytes', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'CRP', 'Leucocytes', 'Leucocytes', 'CRP', 'Leucocytes', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'Leucocytes', 'Leucocytes', 'Leucocytes', 'CRP', 'CRP', 'Leucocytes', 'CRP', 'Leucocytes', 'Leucocytes', 'CRP', 'Leucocytes', 'Admission IC', 'Leucocytes', 'CRP', 'LacticAcid', 'CRP', 'LacticAcid', 'Leucocytes', 'LacticAcid', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'LacticAcid', 'Admission NC', 'Leucocytes', 'Leucocytes', 'Leucocytes', 'Leucocytes', 'CRP', 'Leucocytes', 'Leucocytes', 'CRP', 'Leucocytes', 'Leucocytes', 'CRP', 'CRP', 'Leucocytes', 'Release D')",1,953
261,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'CRP', 'LacticAcid', 'Leucocytes', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'Leucocytes', 'CRP', 'Admission NC', 'Leucocytes', 'CRP', 'CRP', 'CRP', 'Release A')",1,954
263,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'IV Liquid', 'Leucocytes', 'CRP', 'LacticAcid', 'IV Antibiotics', 'Admission NC', 'Admission NC', 'Leucocytes', 'CRP', 'Release A')",1,955
264,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'IV Liquid', 'LacticAcid', 'Leucocytes', 'CRP', 'IV Antibiotics')",1,956
265,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'CRP', 'Leucocytes', 'LacticAcid', 'IV Antibiotics', 'Admission NC', 'Admission NC', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'Release A', 'Return ER')",1,957
266,"('ER Registration', 'ER Triage', 'Leucocytes', 'CRP', 'LacticAcid', 'ER Sepsis Triage', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'Leucocytes', 'CRP', 'LacticAcid', 'Leucocytes', 'CRP', 'CRP', 'Release A')",1,958
268,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'LacticAcid', 'CRP', 'Leucocytes', 'IV Liquid', 'IV Antibiotics', 'Admission IC', 'LacticAcid', 'Leucocytes', 'CRP', 'Admission NC', 'Leucocytes', 'CRP', 'Release A')",1,959
270,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'CRP', 'Leucocytes', 'LacticAcid', 'IV Antibiotics', 'IV Liquid', 'Admission NC', 'Leucocytes', 'CRP', 'Admission NC', 'CRP', 'Leucocytes', 'Release A', 'Return ER')",1,960
272,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'CRP', 'LacticAcid', 'Leucocytes', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'Admission NC', 'CRP', 'Leucocytes', 'Release A')",1,961
273,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'CRP', 'LacticAcid', 'Leucocytes', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'Release C')",1,962
274,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'CRP', 'LacticAcid', 'Leucocytes', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'Leucocytes', 'Admission NC', 'CRP', 'CRP', 'Leucocytes', 'Leucocytes', 'Leucocytes', 'Leucocytes', 'CRP', 'Release D')",1,963
275,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'CRP', 'LacticAcid', 'Leucocytes', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'Release A', 'Return ER')",1,964
276,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'LacticAcid', 'Leucocytes', 'CRP', 'IV Liquid', 'IV Antibiotics', 'Admission IC', 'Leucocytes', 'LacticAcid', 'CRP', 'Admission NC', 'Leucocytes', 'CRP', 'Release A')",1,965
277,"('Leucocytes', 'CRP', 'ER Registration', 'ER Triage', 'ER Sepsis Triage', 'Admission NC', 'CRP', 'Leucocytes', 'Admission NC', 'CRP', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'Release C')",1,966
278,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'IV Liquid', 'Leucocytes', 'CRP', 'LacticAcid', 'IV Antibiotics', 'Admission NC', 'Admission NC', 'CRP', 'Leucocytes', 'Leucocytes', 'CRP', 'CRP', 'Leucocytes', 'Release A', 'Return ER')",1,967
279,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'Leucocytes', 'CRP', 'LacticAcid', 'IV Antibiotics', 'Admission IC', 'CRP', 'Leucocytes', 'LacticAcid', 'LacticAcid', 'Leucocytes', 'Leucocytes', 'CRP', 'LacticAcid', 'Leucocytes', 'CRP', 'LacticAcid', 'LacticAcid', 'Leucocytes', 'CRP', 'Admission NC', 'CRP', 'Leucocytes', 'CRP', 'CRP', 'Leucocytes', 'CRP', 'Release A')",1,968
280,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'Leucocytes', 'CRP', 'LacticAcid', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'CRP', 'Leucocytes', 'LacticAcid', 'CRP', 'Leucocytes', 'CRP', 'Leucocytes', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'Release A')",1,969
281,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'LacticAcid', 'Leucocytes', 'CRP', 'Admission NC', 'Admission NC', 'CRP', 'Leucocytes', 'Release A')",1,970
283,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'LacticAcid', 'CRP', 'Leucocytes', 'IV Antibiotics', 'IV Liquid', 'Admission NC', 'Release A')",1,971
284,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'LacticAcid', 'CRP', 'Leucocytes', 'IV Liquid', 'IV Antibiotics', 'CRP', 'LacticAcid', 'Leucocytes', 'Admission IC', 'LacticAcid', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'LacticAcid', 'Leucocytes', 'CRP', 'LacticAcid', 'LacticAcid', 'Leucocytes', 'CRP', 'CRP', 'LacticAcid', 'Leucocytes', 'Leucocytes', 'CRP', 'LacticAcid', 'Leucocytes', 'CRP', 'LacticAcid', 'Admission NC', 'Leucocytes', 'Leucocytes', 'CRP', 'Leucocytes', 'Leucocytes', 'CRP', 'Leucocytes', 'Leucocytes', 'CRP', 'Release D', 'Return ER')",1,972
286,"('ER Registration', 'CRP', 'Leucocytes', 'LacticAcid', 'ER Triage', 'ER Sepsis Triage', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'CRP', 'Leucocytes', 'CRP', 'Leucocytes', 'Leucocytes', 'CRP', 'Release A')",1,973
287,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'Leucocytes', 'CRP', 'ER Triage')",1,974
288,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'IV Liquid', 'LacticAcid', 'Leucocytes', 'CRP', 'IV Antibiotics', 'Admission NC', 'Release A')",1,975
262,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'IV Liquid', 'CRP', 'Leucocytes', 'LacticAcid', 'IV Antibiotics', 'Admission NC', 'Leucocytes', 'CRP', 'CRP', 'Leucocytes', 'Leucocytes', 'CRP', 'Release A', 'Return ER', 'CRP', 'Leucocytes')",1,976
260,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'IV Liquid', 'IV Antibiotics', 'LacticAcid', 'Leucocytes', 'CRP', 'Admission NC', 'CRP', 'Release A', 'Return ER')",1,977
342,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'LacticAcid', 'CRP', 'Leucocytes', 'Admission NC', 'Admission NC', 'Leucocytes', 'CRP', 'CRP', 'Leucocytes', 'Release E')",1,978
259,"('ER Registration', 'ER Triage', 'Leucocytes', 'CRP', 'LacticAcid', 'ER Sepsis Triage', 'IV Liquid', 'IV Antibiotics', 'Admission IC', 'Admission IC', 'Leucocytes', 'CRP', 'LacticAcid', 'Leucocytes', 'CRP', 'LacticAcid', 'Leucocytes', 'Leucocytes', 'CRP', 'LacticAcid', 'LacticAcid', 'CRP', 'LacticAcid', 'Leucocytes', 'LacticAcid', 'Leucocytes', 'CRP', 'Leucocytes', 'LacticAcid', 'CRP', 'Admission NC', 'Release A')",1,979
238,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'LacticAcid', 'Leucocytes', 'CRP', 'IV Antibiotics', 'Admission NC', 'Admission NC', 'CRP', 'Leucocytes', 'CRP', 'Leucocytes', 'Release A', 'Return ER')",1,980
239,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'IV Antibiotics', 'CRP', 'Leucocytes', 'LacticAcid', 'Admission NC', 'Admission NC', 'CRP', 'Leucocytes', 'CRP', 'Leucocytes', 'Release A')",1,981
240,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'IV Antibiotics', 'Leucocytes', 'LacticAcid', 'CRP', 'IV Liquid', 'Admission NC', 'Leucocytes', 'CRP', 'Admission NC', 'Release C')",1,982
241,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'Leucocytes', 'CRP', 'Admission NC', 'Admission NC', 'CRP', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'Release A')",1,983
242,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'LacticAcid', 'Leucocytes', 'CRP', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'Leucocytes', 'CRP', 'Admission NC', 'Leucocytes', 'CRP', 'LacticAcid', 'CRP', 'Leucocytes', 'Admission NC', 'Leucocytes', 'Admission IC', 'CRP', 'LacticAcid', 'Leucocytes', 'Leucocytes', 'Leucocytes', 'CRP', 'LacticAcid', 'Leucocytes', 'Admission NC', 'Leucocytes', 'CRP', 'Leucocytes', 'Leucocytes', 'Leucocytes', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'Leucocytes', 'Release D', 'Return ER')",1,984
243,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'IV Liquid', 'CRP', 'LacticAcid', 'Leucocytes', 'IV Antibiotics', 'Admission IC', 'CRP', 'Leucocytes', 'LacticAcid', 'CRP', 'LacticAcid', 'Leucocytes', 'Admission IC', 'Leucocytes', 'CRP', 'LacticAcid', 'Leucocytes', 'Leucocytes', 'CRP', 'LacticAcid', 'Admission NC', 'Release A')",1,985
244,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'Leucocytes', 'CRP', 'LacticAcid', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'Admission IC', 'CRP', 'LacticAcid', 'Leucocytes', 'CRP', 'LacticAcid', 'Leucocytes', 'Admission NC', 'CRP', 'Leucocytes', 'Release A')",1,986
245,"('ER Registration', 'ER Triage', 'CRP', 'Leucocytes', 'LacticAcid', 'Admission NC', 'ER Sepsis Triage', 'IV Liquid', 'IV Antibiotics', 'Release A')",1,987
246,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'Leucocytes', 'LacticAcid', 'CRP', 'IV Antibiotics', 'Admission NC', 'CRP', 'Release A')",1,988
247,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'Leucocytes', 'CRP', 'Admission NC', 'CRP', 'Leucocytes', 'Admission NC', 'CRP', 'Leucocytes', 'Leucocytes', 'CRP', 'CRP', 'Leucocytes', 'Release B')",1,989
248,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'LacticAcid', 'CRP', 'Leucocytes', 'Admission NC', 'Leucocytes', 'CRP', 'Admission NC', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'Release A', 'Return ER')",1,990
249,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'Leucocytes', 'CRP', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'Leucocytes', 'Leucocytes', 'Leucocytes', 'Leucocytes', 'Leucocytes', 'Release A', 'Return ER')",1,991
250,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'IV Liquid', 'IV Antibiotics', 'LacticAcid', 'Leucocytes', 'CRP', 'Admission NC', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'Release B')",1,992
251,"('ER Sepsis Triage', 'IV Liquid', 'IV Antibiotics', 'ER Registration', 'ER Triage', 'LacticAcid', 'CRP', 'Leucocytes', 'LacticAcid', 'CRP', 'Leucocytes')",1,993
252,"('ER Sepsis Triage', 'ER Registration', 'ER Triage', 'CRP', 'Leucocytes', 'LacticAcid', 'IV Antibiotics', 'IV Liquid', 'Admission NC', 'Leucocytes', 'CRP', 'Admission NC', 'Leucocytes', 'CRP', 'Release B')",1,994
253,"('ER Registration', 'ER Triage', 'LacticAcid', 'CRP', 'Leucocytes', 'ER Sepsis Triage', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'Admission NC', 'Leucocytes', 'CRP', 'Release A')",1,995
254,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'CRP', 'LacticAcid', 'Leucocytes', 'Admission IC', 'Admission NC', 'CRP', 'Leucocytes', 'CRP', 'Admission NC', 'Release B')",1,996
255,"('ER Registration', 'ER Triage', 'Leucocytes', 'CRP', 'LacticAcid', 'ER Sepsis Triage', 'Admission NC', 'Admission NC', 'Leucocytes', 'CRP', 'Release A')",1,997
256,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'LacticAcid', 'Leucocytes', 'CRP', 'IV Antibiotics', 'Admission IC', 'CRP', 'Leucocytes', 'LacticAcid', 'Leucocytes', 'CRP', 'LacticAcid', 'Admission NC', 'Admission NC', 'Leucocytes', 'CRP', 'CRP', 'Leucocytes', 'Release A')",1,998
257,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'CRP', 'LacticAcid', 'Leucocytes', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'CRP', 'Leucocytes', 'Admission NC', 'Leucocytes', 'CRP', 'Release A')",1,999
258,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'CRP', 'LacticAcid', 'Leucocytes', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'CRP', 'Leucocytes', 'Leucocytes', 'CRP', 'Release C', 'Return ER')",1,1000
289,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'CRP', 'Leucocytes', 'LacticAcid', 'IV Antibiotics', 'Admission NC', 'IV Liquid', 'CRP', 'Leucocytes', 'CRP', 'Leucocytes', 'Release A', 'Return ER')",1,1001
290,"('ER Registration', 'ER Triage', 'CRP', 'LacticAcid', 'Leucocytes', 'IV Liquid', 'Admission NC', 'ER Sepsis Triage', 'IV Antibiotics', 'Admission IC', 'CRP', 'LacticAcid', 'Leucocytes', 'Leucocytes', 'CRP', 'LacticAcid', 'Admission NC', 'Leucocytes', 'CRP', 'CRP', 'Leucocytes', 'Release A')",1,1002
291,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'IV Antibiotics', 'Leucocytes', 'CRP', 'LacticAcid', 'Admission NC', 'Leucocytes', 'CRP', 'Release A')",1,1003
292,"('IV Liquid', 'ER Registration', 'ER Triage', 'ER Sepsis Triage', 'LacticAcid', 'CRP', 'Leucocytes', 'IV Antibiotics')",1,1004
318,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'IV Antibiotics', 'IV Liquid', 'LacticAcid', 'CRP', 'Leucocytes', 'Admission NC', 'Admission NC', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'Release A')",1,1005
319,"('ER Registration', 'ER Triage', 'CRP', 'Leucocytes', 'ER Sepsis Triage', 'IV Liquid', 'LacticAcid', 'IV Antibiotics')",1,1006
320,"('Leucocytes', 'ER Registration', 'ER Triage', 'ER Sepsis Triage', 'IV Liquid', 'CRP', 'Leucocytes', 'LacticAcid', 'IV Antibiotics', 'Admission NC', 'CRP', 'Leucocytes', 'Release A')",1,1007
321,"('ER Registration', 'ER Triage', 'IV Liquid', 'ER Sepsis Triage', 'LacticAcid', 'CRP', 'Leucocytes', 'IV Antibiotics', 'Admission NC', 'Admission NC', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'Release A', 'Return ER')",1,1008
322,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'CRP', 'Leucocytes', 'LacticAcid', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'CRP', 'Release A')",1,1009
323,"('ER Registration', 'ER Sepsis Triage', 'IV Antibiotics', 'ER Triage', 'Leucocytes', 'LacticAcid', 'CRP', 'Admission NC', 'Admission NC', 'CRP', 'LacticAcid', 'Leucocytes', 'Release A', 'Return ER')",1,1010
324,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'Leucocytes', 'CRP', 'Admission NC', 'Leucocytes', 'Admission NC', 'Leucocytes', 'Leucocytes', 'Leucocytes', 'Leucocytes', 'Leucocytes', 'Leucocytes', 'Leucocytes', 'Leucocytes', 'CRP', 'Leucocytes', 'Leucocytes', 'Leucocytes', 'Leucocytes', 'Leucocytes', 'Release E')",1,1011
325,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'IV Liquid', 'IV Antibiotics', 'Leucocytes', 'CRP', 'LacticAcid', 'Admission NC', 'CRP', 'Leucocytes', 'CRP', 'Leucocytes', 'Release A', 'Return ER')",1,1012
326,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'CRP', 'Leucocytes', 'LacticAcid', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'CRP', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'CRP', 'Leucocytes', 'Release D', 'Return ER')",1,1013
327,"('ER Registration', 'LacticAcid', 'Leucocytes', 'CRP', 'ER Triage', 'ER Sepsis Triage', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'Admission NC', 'Leucocytes', 'CRP', 'Release A', 'Return ER')",1,1014
328,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'Leucocytes', 'CRP', 'LacticAcid', 'IV Antibiotics', 'IV Liquid', 'Admission NC', 'Admission NC', 'Leucocytes', 'CRP', 'CRP', 'Leucocytes', 'Release A', 'Return ER')",1,1015
330,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'Leucocytes', 'CRP', 'Admission NC', 'Release A', 'Return ER')",1,1016
331,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'IV Liquid', 'IV Antibiotics', 'Leucocytes', 'LacticAcid', 'CRP', 'Admission NC', 'Leucocytes', 'Leucocytes', 'CRP', 'Release A')",1,1017
332,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'Leucocytes', 'CRP', 'LacticAcid', 'Admission NC', 'Release A')",1,1018
333,"('ER Registration', 'ER Sepsis Triage', 'ER Triage', 'IV Liquid', 'IV Antibiotics', 'CRP', 'Leucocytes', 'LacticAcid', 'Admission NC', 'Admission NC', 'Release A', 'Return ER')",1,1019
334,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'Leucocytes', 'Admission NC', 'Leucocytes', 'Release A')",1,1020
336,"('CRP', 'Leucocytes', 'ER Registration', 'ER Triage', 'ER Sepsis Triage', 'Leucocytes', 'CRP', 'IV Liquid', 'IV Antibiotics')",1,1021
338,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'Leucocytes', 'CRP', 'LacticAcid', 'Admission NC', 'CRP', 'Release A')",1,1022
339,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'Leucocytes', 'CRP', 'LacticAcid', 'IV Antibiotics', 'IV Liquid', 'Admission IC', 'CRP', 'LacticAcid', 'Leucocytes', 'LacticAcid', 'LacticAcid', 'LacticAcid', 'CRP', 'LacticAcid', 'Leucocytes', 'LacticAcid', 'LacticAcid', 'LacticAcid', 'LacticAcid', 'LacticAcid', 'Leucocytes', 'CRP', 'Admission NC', 'CRP', 'Leucocytes', 'Leucocytes', 'CRP', 'Release A')",1,1023
340,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'IV Liquid', 'LacticAcid', 'CRP', 'Leucocytes', 'IV Antibiotics', 'Admission NC', 'Leucocytes', 'CRP', 'CRP', 'Release B')",1,1024
341,"('ER Registration', 'ER Triage', 'Leucocytes', 'CRP', 'LacticAcid', 'ER Sepsis Triage', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'Leucocytes', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'CRP', 'Leucocytes', 'CRP', 'CRP', 'Leucocytes', 'Leucocytes', 'Leucocytes', 'CRP', 'Release A')",1,1025
317,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'LacticAcid', 'CRP', 'Leucocytes', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'Admission NC', 'CRP', 'Leucocytes', 'CRP', 'Leucocytes', 'Release A', 'Return ER')",1,1026
316,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'CRP', 'Leucocytes', 'LacticAcid', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'CRP', 'CRP', 'Leucocytes', 'CRP', 'Leucocytes', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'CRP', 'Leucocytes', 'CRP', 'Leucocytes', 'Release A')",1,1027
315,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'CRP', 'Leucocytes', 'LacticAcid', 'IV Liquid', 'IV Antibiotics', 'ER Triage')",1,1028
302,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'Leucocytes', 'LacticAcid', 'CRP', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'CRP', 'Leucocytes', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'Release A')",1,1029
293,"('ER Registration', 'Leucocytes', 'CRP', 'LacticAcid', 'ER Triage', 'ER Sepsis Triage', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'Leucocytes', 'Admission NC', 'CRP', 'Leucocytes', 'Release A')",1,1030
294,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'IV Liquid', 'Leucocytes', 'CRP', 'LacticAcid', 'IV Antibiotics', 'Admission NC', 'CRP', 'CRP', 'Release A')",1,1031
295,"('ER Triage', 'ER Registration', 'ER Sepsis Triage', 'IV Liquid', 'IV Antibiotics', 'Leucocytes', 'CRP', 'LacticAcid', 'Admission NC', 'Leucocytes', 'Release A', 'Return ER')",1,1032
